latitude,longitude,pm10,pm25,temperature,humidity,pressure,rssi,timestamp,category
55.640976,12.558092,9.9,5.5,5.25,67.11,103092.61,28,17-02-18 9:12,baba
55.640892,12.554955,13.1,4.9,5.2,67.14,103059.05,31,17-02-18 9:12,baba
55.641068,12.553043,16.8,5.6,5.15,67.16,103097.25,31,17-02-18 9:12,baba
55.641068,12.553049,16.9,8.1,5.1,67.17,103095.91,31,17-02-18 9:11,baba
55.641064,12.552887,17.4,13.4,5.06,67.1,103105.83,31,17-02-18 9:11,baba
55.641712,12.550006,18.9,16.9,5.02,66.97,103042.31,31,17-02-18 9:11,baba
55.642742,12.547252,18,16.1,4.96,66.9,103073.11,29,17-02-18 9:11,baba
55.643787,12.545036,13.4,9.8,4.89,66.96,103105.6,27,17-02-18 9:10,baba
55.644794,12.543779,14,6.5,4.84,66.95,103088.57,27,17-02-18 9:10,baba
55.646397,12.542162,16.1,7.3,4.8,66.9,103085.05,31,17-02-18 9:10,baba
55.648209,12.541295,15.2,7.1,4.76,66.78,103088.89,31,17-02-18 9:10,baba
55.649906,12.540384,15,10.1,4.71,66.76,103095.33,31,17-02-18 9:09,baba
55.651615,12.540117,15.1,12,4.68,66.75,103108.75,28,17-02-18 9:09,baba
55.653275,12.541574,16,11.4,4.63,66.69,103093.46,28,17-02-18 9:09,baba
55.655499,12.543727,15.7,10.8,4.58,66.5,103096.02,24,17-02-18 9:09,baba
55.656216,12.546693,13.8,7.5,4.53,66.48,103082.91,31,17-02-18 9:08,baba
55.656685,12.550045,15.5,10.3,4.49,66.26,103073.3,31,17-02-18 9:08,baba
55.657131,12.553202,17.2,10.4,4.45,66.01,103074.52,28,17-02-18 9:08,baba
55.657486,12.555498,14.6,6.7,4.41,65.87,103118.3,31,17-02-18 9:08,baba
55.658237,12.556607,12.2,5.4,4.36,65.52,103101.31,31,17-02-18 9:07,baba
55.659882,12.55708,9.6,4.8,4.31,65.15,103102.09,31,17-02-18 9:07,baba
55.66135,12.557656,7.7,4.6,4.26,64.77,103090.71,31,17-02-18 9:07,baba
55.661156,12.558499,9.9,4.8,4.22,64.56,103131.91,31,17-02-18 9:07,baba
55.661171,12.558507,10.8,4.6,4.18,64.29,103124.88,31,17-02-18 9:06,baba
55.661156,12.558547,9.9,4.6,4.13,63.97,103126.08,31,17-02-18 9:06,baba
55.66103,12.55875,12.1,7.6,4.09,63.57,103122.55,28,17-02-18 9:06,baba
55.66077,12.55995,10.1,6.7,4.04,63.08,103114.2,28,17-02-18 9:06,baba
55.660782,12.560575,9.3,4.3,3.99,62.7,103119.32,31,17-02-18 9:05,baba
55.66116,12.561367,12.9,5.2,3.9,62.09,103123.5,29,17-02-18 9:05,baba
55.66087,12.560317,4.1,2.4,6.84,67.47,102551.32,24,16-02-18 17:45,baba
55.660683,12.559079,5.2,2.3,6.81,67.43,102546.53,30,16-02-18 17:45,baba
55.661552,12.557949,5.3,2.1,6.8,67.46,102539.97,30,16-02-18 17:44,baba
55.661579,12.557981,3.3,1.9,6.79,67.48,102543.92,29,16-02-18 17:44,baba
55.661572,12.557994,4.4,2.1,6.78,67.49,102550,28,16-02-18 17:44,baba
55.661572,12.557997,6.3,2.2,6.76,67.48,102550.03,29,16-02-18 17:44,baba
55.661552,12.557998,6.5,4.1,6.74,67.48,102546.98,30,16-02-18 17:43,baba
55.661552,12.557997,14.7,13.1,6.73,67.45,102535.63,30,16-02-18 17:43,baba
55.662128,12.558786,17.8,16.1,6.72,67.35,102497.72,28,16-02-18 17:43,baba
55.663403,12.561507,23.3,21,6.69,67.34,102492.05,26,16-02-18 17:43,baba
55.665039,12.564921,27.6,24.8,6.67,67.23,102455.03,26,16-02-18 17:42,baba
55.665672,12.566621,12.9,10.9,6.63,67.3,102533.48,26,16-02-18 17:42,baba
55.666428,12.568487,8.8,7.7,6.58,67.4,102489.91,31,16-02-18 17:42,baba
55.667645,12.571542,12.5,11.5,6.55,67.36,102452.44,27,16-02-18 17:42,baba
55.668533,12.573182,15.3,14.2,6.53,67.36,102528.27,28,16-02-18 17:41,baba
55.66909,12.573696,14.5,13.4,6.5,67.35,102532.63,28,16-02-18 17:41,baba
55.670311,12.575681,7.2,6.5,6.46,67.38,102503.45,27,16-02-18 17:41,baba
55.671101,12.577694,5.7,2.6,6.42,67.43,102509.13,31,16-02-18 17:41,baba
55.671722,12.578154,5,2.8,6.4,67.36,102531.8,31,16-02-18 17:40,baba
55.671692,12.578092,5.9,4.2,6.38,67.27,102534.83,31,16-02-18 17:40,baba
55.671913,12.577942,21.4,19.5,6.38,67.19,102542.68,31,16-02-18 17:40,baba
55.671955,12.575987,20.5,18.8,6.32,66.78,102469.94,27,16-02-18 17:40,baba
55.670586,12.578426,20.7,19.1,6.31,66.74,102345.34,27,16-02-18 17:39,baba
55.669403,12.580847,23.9,22.1,6.3,66.61,102422.02,26,16-02-18 17:39,baba
55.668606,12.582624,26.4,24.4,6.27,66.53,102530.48,24,16-02-18 17:39,baba
55.668594,12.582538,24.9,23.1,6.24,66.46,102538.77,24,16-02-18 17:38,baba
55.668064,12.585346,19,17.5,6.2,66.33,102442.95,25,16-02-18 17:38,baba
55.667439,12.587792,12.8,11.6,6.17,66.21,102509.13,25,16-02-18 17:38,baba
55.666023,12.586765,14.5,13.1,6.15,66.13,102481.72,27,16-02-18 17:38,baba
55.664589,12.585344,22.2,20.3,6.13,65.83,102515.67,26,16-02-18 17:37,baba
55.664158,12.584658,23.4,21.4,6.11,65.72,102541.37,28,16-02-18 17:37,baba
55.664158,12.584658,27,24.5,6.08,65.58,102537.44,28,16-02-18 17:37,baba
55.664387,12.584125,24.2,22,6.06,65.39,102520.02,24,16-02-18 17:37,baba
55.664761,12.584287,15.5,14.2,6.08,65.12,102512.63,20,16-02-18 17:36,baba
55.665222,12.584647,7.7,7.1,6.02,65,102533.53,29,16-02-18 17:36,baba
55.66563,12.583545,3,1.8,6,64.78,102531.34,30,16-02-18 17:36,baba
55.66613,12.582506,3.6,1.8,5.99,64.56,102532.22,31,16-02-18 17:36,baba
55.666183,12.582355,6.8,2.7,5.97,64.34,102533.08,31,16-02-18 17:35,baba
55.666092,12.582302,6.9,3.3,5.94,64.03,102534.4,31,16-02-18 17:35,baba
55.665981,12.583148,33.8,30.3,8.65,65.83,102405.91,31,16-02-18 16:49,baba
55.66544,12.584566,34.9,31.2,8.62,65.94,102412.95,23,16-02-18 16:48,baba
55.665092,12.584909,22,19.3,8.65,66.01,102414.22,28,16-02-18 16:48,baba
55.664627,12.584334,16.2,11.7,8.56,66.12,102416.96,27,16-02-18 16:48,baba
55.664558,12.583127,11.3,3.2,8.53,66.3,102418.31,31,16-02-18 16:48,baba
55.66531,12.581579,12.4,3.3,8.5,66.38,102413.1,31,16-02-18 16:47,baba
55.664795,12.580837,11.2,3.1,8.47,66.44,102399.6,31,16-02-18 16:47,baba
55.664516,12.580462,11.8,3.2,8.44,66.5,102417.98,31,16-02-18 16:47,baba
55.664536,12.580484,13.8,3.3,8.43,66.58,102407.06,31,16-02-18 16:47,baba
55.664524,12.580492,12.1,2.9,8.4,66.68,102417.59,31,16-02-18 16:46,baba
55.664539,12.58047,11.2,2.8,8.37,66.76,102406.2,31,16-02-18 16:46,baba
55.664539,12.580451,11.2,2.8,8.35,66.81,102416.72,31,16-02-18 16:46,baba
55.664551,12.58046,12.6,3.1,8.32,66.85,102410.64,31,16-02-18 16:46,baba
55.664604,12.580451,13.7,3,8.3,66.93,102412.88,31,16-02-18 16:45,baba
55.664558,12.58052,12.2,3,8.28,66.94,102408.95,31,16-02-18 16:45,baba
55.664429,12.580454,14.8,3.5,8.25,67,102418.6,31,16-02-18 16:45,baba
55.664413,12.580446,13.5,3.2,8.22,67.1,102412.06,31,16-02-18 16:45,baba
55.664413,12.580446,11.5,2.8,8.19,67.18,102409.05,31,16-02-18 16:45,baba
55.664413,12.580446,13.7,3,8.17,67.28,102418.67,31,16-02-18 16:44,baba
55.664413,12.580446,12.3,3.2,8.14,67.36,102403.84,31,16-02-18 16:44,baba
55.664413,12.580446,15.3,3.3,8.12,67.43,102413.03,31,16-02-18 16:44,baba
55.664413,12.580446,13.1,2.9,8.09,67.52,102415.69,31,16-02-18 16:44,baba
55.664413,12.580446,10.1,3.1,8.06,67.63,102414.84,31,16-02-18 16:43,baba
55.664413,12.580449,14.7,3.2,8.03,67.71,102416.63,31,16-02-18 16:43,baba
55.664413,12.580449,14,2.9,8.01,67.83,102406.6,31,16-02-18 16:43,baba
55.664413,12.580449,13.9,3,7.97,67.9,102400.53,31,16-02-18 16:43,baba
55.664413,12.580449,15.5,3.2,7.94,68,102411.05,31,16-02-18 16:42,baba
55.664413,12.580449,13.3,3.6,7.9,68.09,102419.35,31,16-02-18 16:42,baba
55.664413,12.580449,16.5,3.7,7.88,68.18,102409.33,31,16-02-18 16:42,baba
55.664413,12.580449,15.3,3.1,7.84,68.24,102423.77,31,16-02-18 16:42,baba
55.664413,12.580444,10.8,3,7.81,68.32,102410.28,31,16-02-18 16:41,baba
55.664413,12.580441,12.8,3.1,7.78,68.33,102419.48,31,16-02-18 16:41,baba
55.66431,12.580311,13.9,2.9,7.75,68.36,102415.14,31,16-02-18 16:41,baba
55.66412,12.580034,26.1,17.7,7.73,68.36,102409.92,31,16-02-18 16:41,baba
55.663715,12.579494,23.5,18.1,7.7,68.33,102403.83,24,16-02-18 16:40,baba
55.662334,12.579285,29.5,20.6,7.59,68.38,102413.96,28,16-02-18 16:40,baba
55.662304,12.579239,29.3,20.2,7.55,68.44,102405.68,25,16-02-18 16:39,baba
55.661968,12.577972,30.1,20.9,7.51,68.51,102381.28,24,16-02-18 16:39,baba
55.661404,12.575834,30.3,18.9,7.48,68.53,102380,26,16-02-18 16:39,baba
55.66074,12.573865,18.5,12.6,7.44,68.62,102387,28,16-02-18 16:39,baba
55.659847,12.572615,13.4,4.9,7.39,68.68,102401.02,31,16-02-18 16:38,baba
55.658821,12.571281,14.2,3.4,7.36,68.72,102389.7,31,16-02-18 16:38,baba
55.657703,12.569768,17.4,4.9,7.33,68.69,102395.36,31,16-02-18 16:38,baba
55.656601,12.568686,21.3,16,7.3,68.64,102367.9,31,16-02-18 16:38,baba
55.654758,12.568601,25.2,22.5,7.28,68.5,102351.8,21,16-02-18 16:38,baba
55.653103,12.568007,29.3,24.8,7.24,68.49,102336.09,23,16-02-18 16:37,baba
55.65155,12.567163,30.7,23,7.21,68.49,102364.05,23,16-02-18 16:37,baba
55.649719,12.566603,29.8,21.6,7.22,68.43,102344.41,21,16-02-18 16:37,baba
55.64843,12.567378,34,24.3,7.15,68.41,102336.63,22,16-02-18 16:36,baba
55.647243,12.56677,32.4,21.8,7.12,68.38,102326.18,24,16-02-18 16:36,baba
55.64518,12.565689,19.4,7.4,7.08,68.32,102345.38,18,16-02-18 16:36,baba
55.642586,12.564365,20.3,11.4,7.03,68.25,102339.73,18,16-02-18 16:36,baba
55.641472,12.563176,21.5,10.8,7,68.22,102396.03,23,16-02-18 16:35,baba
55.641068,12.559471,21.1,6,6.96,68.14,102349.39,27,16-02-18 16:35,baba
55.640873,12.555742,19.1,3,6.93,68.11,102364.23,31,16-02-18 16:35,baba
55.641121,12.553062,19.4,3.5,6.91,67.99,102393.89,31,16-02-18 16:35,baba
55.641129,12.553016,21.1,6.6,6.88,67.88,102373.41,31,16-02-18 16:34,baba
55.641228,12.552352,13.5,5.5,6.86,67.74,102383.01,28,16-02-18 16:34,baba
55.642227,12.548752,11.3,3.4,6.83,67.42,102338.56,28,16-02-18 16:34,baba
55.643387,12.545917,14.2,3.4,6.8,67.19,102355.57,31,16-02-18 16:34,baba
55.644081,12.545996,14.5,3.3,6.78,66.99,102407.92,31,16-02-18 16:33,baba
55.644085,12.546009,15.3,3.2,6.76,66.86,102410.09,31,16-02-18 16:33,baba
55.644089,12.546012,20.2,10.1,6.74,66.68,102409.22,31,16-02-18 16:33,baba
55.644096,12.546019,23.6,16.8,6.73,66.46,102407.48,28,16-02-18 16:33,baba
55.644428,12.546452,19.8,13.5,6.7,66.2,102363.05,26,16-02-18 16:32,baba
55.645531,12.547843,14.7,12,6.67,65.87,102384.84,26,16-02-18 16:32,baba
55.646545,12.549006,9.9,4.6,6.61,65.5,102394.9,26,16-02-18 16:32,baba
55.646484,12.549177,18.9,8.4,7.8,67.75,102265.31,26,16-02-18 15:12,baba
55.64571,12.548141,17,3.8,7.77,67.86,102274.52,26,16-02-18 15:12,baba
55.644444,12.546507,15.6,3.5,7.76,67.91,102263.19,28,16-02-18 15:12,baba
55.643448,12.545925,11,2.9,7.73,67.94,102267.14,31,16-02-18 15:11,baba
55.642963,12.546753,8.1,2.7,7.71,67.93,102262.35,31,16-02-18 15:11,baba
55.642971,12.546821,13.7,3.8,7.7,67.94,102268.94,31,16-02-18 15:11,baba
55.642925,12.547012,17.2,6,7.69,67.94,102274.16,31,16-02-18 15:11,baba
55.642342,12.548427,19.8,14.9,7.68,67.89,102231.41,31,16-02-18 15:10,baba
55.641495,12.550871,34.3,30.6,7.67,67.79,102178.16,23,16-02-18 15:10,baba
55.640976,12.553851,48.2,36.1,7.66,67.82,102196.52,26,16-02-18 15:10,baba
55.64093,12.557727,28.4,16.6,7.64,67.81,102205.7,26,16-02-18 15:10,baba
55.641396,12.562827,26.4,23,7.59,68,102231.94,24,16-02-18 15:10,baba
55.642292,12.564137,29.3,22.9,7.57,67.99,102266.42,21,16-02-18 15:09,baba
55.643616,12.564824,30.2,23.4,7.55,68.06,102234.17,23,16-02-18 15:09,baba
55.645203,12.565701,29.8,23.7,7.53,68.1,102218.48,22,16-02-18 15:09,baba
55.647018,12.566703,28.8,23.2,7.5,68.13,102207.16,25,16-02-18 15:08,baba
55.648544,12.567528,30,19.8,7.48,68.19,102229.01,22,16-02-18 15:08,baba
55.649647,12.566483,27.4,11.4,7.46,68.16,102233.38,28,16-02-18 15:08,baba
55.651218,12.566992,25.6,13.2,7.44,68.29,102208.96,25,16-02-18 15:08,baba
55.653133,12.567991,19.2,10.7,7.42,68.2,102193.28,26,16-02-18 15:07,baba
55.654434,12.568495,13.9,5,7.38,68.28,102236.07,29,16-02-18 15:07,baba
55.65572,12.568613,16.8,5.5,7.36,68.2,102247.88,29,16-02-18 15:07,baba
55.656971,12.568743,22.2,8.5,7.34,68.17,102232.63,31,16-02-18 15:07,baba
55.65836,12.57036,27.9,16,7.34,68.1,102215.63,31,16-02-18 15:06,baba
55.659668,12.57223,32.3,23.4,7.34,67.91,102237.88,31,16-02-18 15:06,baba
55.660915,12.574221,28,21.8,7.3,67.96,102254.91,25,16-02-18 15:06,baba
55.661602,12.576323,22,17.7,7.27,67.9,102228.77,24,16-02-18 15:06,baba
55.662231,12.578637,25.7,20.4,7.24,67.87,102246.67,19,16-02-18 15:05,baba
55.66283,12.580731,26.5,21.4,7.22,67.78,102229.24,21,16-02-18 15:05,baba
55.663044,12.581536,34.1,28.7,7.2,67.71,102278.57,23,16-02-18 15:05,baba
55.663437,12.582377,34,29.1,7.18,67.61,102258.08,25,16-02-18 15:05,baba
55.664246,12.583724,21.9,16.4,7.14,67.39,102221.05,25,16-02-18 15:04,baba
55.665024,12.584766,13.6,8.6,7.11,67.59,102244.2,30,16-02-18 15:04,baba
55.665413,12.584432,15.4,3,7.08,67.57,102263.81,31,16-02-18 15:04,baba
55.666019,12.582703,17.7,3.2,7.06,67.53,102236.39,31,16-02-18 15:04,baba
55.666298,12.582412,13.7,3.5,7.03,67.54,102266.47,31,16-02-18 15:04,baba
55.666031,12.582765,15.4,4.9,7,68.2,102262.16,31,16-02-18 15:00,baba
55.665966,12.582855,22.5,13.9,6.99,68.12,102270.01,31,16-02-18 14:59,baba
55.665497,12.584002,28.5,18.9,6.97,67.9,102255.19,26,16-02-18 14:59,baba
55.665188,12.584974,28.5,17,6.94,67.77,102263.92,29,16-02-18 14:59,baba
55.664715,12.584447,21.9,9.7,6.92,67.79,102273.97,29,16-02-18 14:59,baba
55.664207,12.584487,20.4,9.7,6.89,67.69,102260.91,30,16-02-18 14:58,baba
55.663834,12.586882,23.6,17.3,6.88,67.4,102200.77,30,16-02-18 14:58,baba
55.663544,12.589296,22.3,16,6.86,67.17,102242.19,27,16-02-18 14:58,baba
55.663296,12.591577,21.6,9.8,6.84,67.02,102233.92,31,16-02-18 14:58,baba
55.662895,12.593957,23.1,10,6.81,66.83,102248.34,21,16-02-18 14:57,baba
55.661663,12.593707,20.1,8.8,6.81,66.55,102255.77,21,16-02-18 14:57,baba
55.660122,12.593221,13.8,2.6,6.78,66.39,102254.02,31,16-02-18 14:57,baba
55.659206,12.593142,11.6,3.4,6.76,66.19,102256.66,31,16-02-18 14:57,baba
55.659206,12.593142,12,4.2,6.76,66.03,102271.92,31,16-02-18 14:56,baba
55.659111,12.593733,11.3,4.2,6.74,65.8,102266.69,29,16-02-18 14:56,baba
55.658962,12.594869,11.6,3.4,6.72,65.61,102264.08,31,16-02-18 14:56,baba
55.65884,12.59518,12.5,3.7,6.71,65.42,102269.34,31,16-02-18 14:56,baba
55.658974,12.594792,12.3,3.3,7.02,68,102276.51,31,16-02-18 14:41,baba
55.658981,12.594777,12.1,3.6,7,68.04,102274.35,31,16-02-18 14:41,baba
55.658974,12.594581,15.3,4.6,6.97,67.9,102282.66,30,16-02-18 14:41,baba
55.659046,12.593491,23.6,9.1,6.95,67.82,102264.82,31,16-02-18 14:41,baba
55.659649,12.59286,30.7,12.1,6.93,67.65,102277.89,29,16-02-18 14:40,baba
55.6604,12.593046,24.8,7.9,6.89,67.57,102282.73,30,16-02-18 14:40,baba
55.660648,12.593204,19.1,5.4,6.87,67.45,102259.64,31,16-02-18 14:40,baba
55.662067,12.593633,19.1,5.5,6.86,67.23,102192.93,31,16-02-18 14:40,baba
55.662746,12.593647,32.4,15.8,6.83,67.02,102270.98,31,16-02-18 14:39,baba
55.662983,12.593102,31.3,17.1,6.81,66.75,102269.27,25,16-02-18 14:39,baba
55.663319,12.590461,20.3,10.5,6.78,66.61,102260.98,29,16-02-18 14:39,baba
55.663643,12.587927,20.5,15.1,6.76,66.36,102261.46,29,16-02-18 14:39,baba
55.664009,12.585405,30.3,27.3,6.74,65.88,102240.55,27,16-02-18 14:38,baba
55.664238,12.584587,32.4,29,6.71,65.64,102295.48,29,16-02-18 14:38,baba
55.664555,12.583802,23.4,18.9,6.5,65.29,102198.44,27,16-02-18 14:38,baba
55.664959,12.584631,16.2,12.3,6.67,65.25,102258.02,29,16-02-18 14:38,baba
55.665203,12.584652,15.3,3.3,6.64,64.93,102274.16,31,16-02-18 14:37,baba
55.665688,12.583227,15.4,3,6.62,64.47,102258.94,31,16-02-18 14:37,baba
55.666088,12.582313,12.7,2.5,6.61,64.13,102273.31,31,16-02-18 14:37,baba
55.666019,12.582312,9.1,2.6,6.59,63.81,102275.49,31,16-02-18 14:37,baba
55.666004,12.582314,8.8,2.9,6.55,63.27,102271.16,31,16-02-18 14:36,baba
55.666031,12.582801,19.6,4.9,8.62,66.44,102269.12,31,16-02-18 13:49,baba
55.665974,12.582943,30.4,14.3,8.58,66.5,102279.25,31,16-02-18 13:48,baba
55.665371,12.58442,31.4,27.3,8.54,66.5,102264.42,21,16-02-18 13:48,baba
55.665199,12.584974,27.6,24.1,8.49,66.55,102261.01,28,16-02-18 13:48,baba
55.66494,12.584795,31.4,18.5,8.7,66.47,102273.36,28,16-02-18 13:47,baba
55.664486,12.58408,41.2,25.5,8.41,66.61,102261.97,25,16-02-18 13:47,baba
55.664139,12.583476,33.1,20.1,8.37,66.57,102265.06,23,16-02-18 13:47,baba
55.663773,12.582987,32.6,21.3,8.28,66.6,102273.92,21,16-02-18 13:46,baba
55.663227,12.582023,33.6,22.7,8.26,66.55,102270.89,23,16-02-18 13:46,baba
55.662842,12.581135,36.7,23.4,8.21,66.56,102281.42,25,16-02-18 13:46,baba
55.662392,12.579525,35.1,23.6,8.18,66.6,102280.16,23,16-02-18 13:46,baba
55.661758,12.57729,30.9,21.6,8.16,66.61,102256.59,24,16-02-18 13:45,baba
55.661137,12.575165,28.6,13.2,8.11,66.72,102276.75,26,16-02-18 13:45,baba
55.660229,12.573154,21.3,6,8.08,66.81,102249.27,30,16-02-18 13:45,baba
55.659363,12.571987,18.9,4,8.04,66.91,102264.17,31,16-02-18 13:45,baba
55.658073,12.570283,24.7,6.2,8.02,66.95,102226.19,31,16-02-18 13:44,baba
55.656895,12.568782,32.5,15.2,7.99,66.93,102233.64,21,16-02-18 13:44,baba
55.655312,12.568746,35.6,21.8,7.99,66.81,102231.02,21,16-02-18 13:44,baba
55.653774,12.568303,37.4,28.3,7.95,66.83,102224.1,23,16-02-18 13:44,baba
55.652283,12.567583,43.6,31,7.92,66.82,102239.87,23,16-02-18 13:44,baba
55.650444,12.566526,39.3,23.9,7.79,66.79,102203.33,23,16-02-18 13:43,baba
55.648872,12.567615,37,26,7.83,66.86,102202.84,22,16-02-18 13:43,baba
55.647118,12.56671,36.1,23.7,7.78,66.92,102236.09,25,16-02-18 13:43,baba
55.644913,12.565553,34.1,15.7,7.74,66.94,102193.34,17,16-02-18 13:43,baba
55.642841,12.564492,27.6,11.9,7.69,66.97,102243.61,17,16-02-18 13:42,baba
55.641525,12.563617,20.9,11.3,7.65,66.88,102273.34,23,16-02-18 13:42,baba
55.641376,12.562068,18,10.2,7.6,66.92,102274.7,25,16-02-18 13:42,baba
55.641068,12.559671,19.1,10.1,7.55,66.83,102273.45,27,16-02-18 13:42,baba
55.640957,12.558307,19.9,10.8,7.52,66.79,102277.4,26,16-02-18 13:41,baba
55.640961,12.558317,17.8,11.4,7.48,66.82,102272.21,26,16-02-18 13:41,baba
55.640965,12.558323,21,11.2,7.44,66.82,102245.61,25,16-02-18 13:41,baba
55.640976,12.558342,24.2,8,7.39,66.91,102250.05,26,16-02-18 13:41,baba
55.640945,12.558163,26,5.6,7.35,66.95,102286.28,26,16-02-18 13:40,baba
55.640823,12.554792,30.2,9.1,7.32,66.87,102240.94,31,16-02-18 13:40,baba
55.641396,12.551043,27.4,8.6,7.28,66.71,102215.66,27,16-02-18 13:40,baba
55.642464,12.547833,21.1,4.7,7.21,66.56,102226.21,31,16-02-18 13:40,baba
55.6436,12.545537,25.1,4.5,7.17,66.37,102257.2,31,16-02-18 13:39,baba
55.643894,12.545796,25.5,4.2,7.12,66.32,102291.72,31,16-02-18 13:39,baba
55.643894,12.545796,18.7,3.6,7.08,66.22,102300.02,31,16-02-18 13:39,baba
55.643894,12.545796,17.9,3.5,7.03,66.09,102296.58,31,16-02-18 13:39,baba
55.643894,12.545796,16.3,4,6.99,66.01,102269.99,31,16-02-18 13:38,baba
55.643894,12.545796,16.1,3.8,6.95,65.91,102290.53,31,16-02-18 13:38,baba
55.643894,12.545796,17.8,3.7,6.91,65.85,102278.77,31,16-02-18 13:38,baba
55.644035,12.54593,17.6,4,6.86,65.62,102288.42,31,16-02-18 13:38,baba
55.644253,12.546224,14,3.8,6.83,65.41,102284.5,31,16-02-18 13:37,baba
55.644245,12.546223,15.2,3.9,6.79,65.26,102285.84,31,16-02-18 13:37,baba
55.644238,12.546227,19.9,3.8,6.76,65.06,102291.11,31,16-02-18 13:37,baba
55.644226,12.546222,19.4,3.6,6.72,64.8,102291.11,31,16-02-18 13:37,baba
55.644226,12.546214,16.8,3.8,6.69,64.58,102292.43,31,16-02-18 13:36,baba
55.644222,12.546196,15.8,4.1,6.67,64.28,102282.42,31,16-02-18 13:36,baba
55.644733,12.546937,18.7,4.7,6.64,63.88,102282.46,31,16-02-18 13:36,baba
55.644749,12.546881,27.5,9.1,6.63,63.59,102289.42,29,16-02-18 13:36,baba
55.645039,12.54728,26.9,11.8,6.62,63.14,102279,29,16-02-18 13:35,baba
55.645969,12.54851,19.1,7.6,6.58,62.63,102273.75,26,16-02-18 13:35,baba
55.646507,12.548985,8.7,3.6,6.56,62.25,102284.25,31,16-02-18 13:35,baba
55.647095,12.548359,9.5,4.4,6.52,61.69,102276.42,28,16-02-18 13:35,baba
55.646542,12.549061,24.1,12.2,9.47,60.56,102310.2,26,16-02-18 11:30,baba
55.646065,12.548476,26.7,9.6,9.46,60.56,102303.66,27,16-02-18 11:29,baba
55.644882,12.546915,22.4,5.7,9.46,60.6,102285.27,27,16-02-18 11:29,baba
55.643719,12.545612,16.1,4.8,9.46,60.6,102302.38,31,16-02-18 11:29,baba
55.643002,12.54698,22.8,5.6,9.46,60.53,102298.42,31,16-02-18 11:29,baba
55.64267,12.547709,24.3,5.9,9.47,60.45,102293.56,31,16-02-18 11:28,baba
55.641708,12.550217,22.8,6.6,9.48,60.43,102218.25,31,16-02-18 11:28,baba
55.641094,12.552907,29,17,9.47,60.41,102269.92,31,16-02-18 11:28,baba
55.640999,12.553822,43,33.7,9.49,60.26,102308.88,25,16-02-18 11:28,baba
55.640842,12.554846,54.6,35.8,9.49,60.27,102267.71,26,16-02-18 11:27,baba
55.641064,12.558592,34.9,18.2,9.48,60.26,102222.19,26,16-02-18 11:27,baba
55.641724,12.563669,36.5,24.7,9.47,60.26,102282.19,24,16-02-18 11:27,baba
55.643398,12.564719,36.4,25.8,9.47,60.27,102218.72,23,16-02-18 11:26,baba
55.645367,12.565763,41.4,25.3,9.46,60.37,102221.38,25,16-02-18 11:26,baba
55.647324,12.56679,43.6,24.2,9.45,60.44,102246.75,24,16-02-18 11:26,baba
55.649006,12.567354,35.8,19.2,9.45,60.49,102263.84,22,16-02-18 11:26,baba
55.65052,12.566546,25.5,11,9.44,60.59,102266.48,29,16-02-18 11:25,baba
55.652611,12.567619,24.7,6.4,9.44,60.7,102235.86,31,16-02-18 11:25,baba
55.654266,12.568333,24.7,6.3,9.44,60.75,102254.22,31,16-02-18 11:25,baba
55.656189,12.568577,26.7,5.8,9.45,60.76,102264.7,31,16-02-18 11:25,baba
55.657543,12.56955,29.4,5.3,9.45,60.81,102225.73,31,16-02-18 11:24,baba
55.658836,12.571301,28.7,9.3,9.47,60.87,102255.92,31,16-02-18 11:24,baba
55.660072,12.572797,31.4,16.1,9.47,60.85,102280.45,31,16-02-18 11:24,baba
55.66095,12.574477,44.9,30.9,9.48,60.76,102259.84,28,16-02-18 11:24,baba
55.661606,12.576656,40.6,32,9.47,60.78,102270.8,24,16-02-18 11:24,baba
55.661991,12.577838,29.2,19.7,9.41,60.67,102306.81,27,16-02-18 11:23,baba
55.662582,12.580132,35,22.5,9.44,60.83,102289.68,19,16-02-18 11:23,baba
55.663158,12.581172,35.4,24,9.44,60.81,102291.45,23,16-02-18 11:23,baba
55.663254,12.581614,34.8,23.8,9.43,60.81,102314.67,25,16-02-18 11:22,baba
55.663593,12.582495,33.5,23.6,9.42,60.81,102292.34,25,16-02-18 11:22,baba
55.664536,12.584004,33.5,26.4,9.41,60.81,102274.42,27,16-02-18 11:22,baba
55.664822,12.584352,25.8,20.2,9.4,60.79,102309.45,26,16-02-18 11:22,baba
55.664833,12.584407,22.6,14.8,9.42,60.79,102310.72,22,16-02-18 11:21,baba
55.665356,12.584869,23.4,7,9.36,60.9,102293.77,29,16-02-18 11:21,baba
55.665718,12.583729,19.8,3.8,9.35,60.95,102284.59,31,16-02-18 11:21,baba
55.666153,12.582356,10.1,3.4,9.34,61.02,102292.47,31,16-02-18 11:21,baba
55.666,12.582356,11.3,4.3,9.32,61.08,102304.77,22,16-02-18 11:20,baba
55.665947,12.582639,29.8,5.2,9.18,64.25,102301.05,31,16-02-18 10:52,baba
55.665947,12.582639,26.5,5.1,9.13,64.37,102295.47,31,16-02-18 10:52,baba
55.665947,12.582646,20.5,6.3,9.08,64.44,102301.23,31,16-02-18 10:52,baba
55.665386,12.583532,26.5,16.5,9.03,64.57,102295.16,31,16-02-18 10:51,baba
